rank,category,region,candidate_name,candidate_type,post_count,sample_titles,sample_links
1321,domestic_travel,제주,전국축제,attraction,1,[2026 음성품바축제 총정리] 초대가수 라인업부터 주차 꿀팁...,https://blog.naver.com/trendnews/224301296365
1322,domestic_travel,대구,전남 고창 여행 1 - 고창고인돌박물관,attraction,1,"전남 고창 여행 1 - 고창고인돌박물관, 석정온천, 고창 황윤석...",https://blog.naver.com/kwanieun_/224301466346
1323,food,성수,전복맛집 가락시장,restaurant,1,"가락시장 횟집 맛집 장성수산, 스끼다시 계절 오마카세 회 포장...",https://blog.naver.com/minji_b21/224301733490
1324,domestic_travel,성수,전복맛집 가락시장,restaurant,1,"가락시장 횟집 맛집 장성수산, 스끼다시 계절 오마카세 회 포장...",https://blog.naver.com/minji_b21/224301733490
1325,domestic_travel,강릉,전시회,attraction,1,"6월 강릉 전시회, 행사, 데이트코스 추천",https://blog.naver.com/bmw-mini_haslla/224301844414
1326,food,부산,전포 라떼 밀크티 블루리본 커피 맛집 프랭클,cafe,1,(부산/전포) 라떼 밀크티 블루리본 커피 맛집 ...,https://blog.naver.com/eldrn990/224301744329
1327,food,부산,전포 맛집 돈까스 파스타 고온 내돈내산,restaurant,1,[부산 전포 맛집 ] 돈까스 파스타 고온 내돈내산 후기,https://blog.naver.com/so_rrrrr/224301837066
1328,domestic_travel,부산,전포 맛집 돈까스 파스타 고온 내돈내산,restaurant,1,[부산 전포 맛집 ] 돈까스 파스타 고온 내돈내산 후기,https://blog.naver.com/so_rrrrr/224301837066
1329,food,부산,전포 수육 맛집 갱상도 간받이수육에 해물칼국,restaurant,1,[부산] 전포 수육 맛집 갱상도 간받이수육에 해물칼국수까지,https://blog.naver.com/suunn247/224301808049
1330,food,광주,전현무계획 광주 연화식당,restaurant,1,전현무계획 광주 연화식당 예약 주차 혼밥 육전 맛집 위치 총정리,https://blog.naver.com/overthesense/224301637298
1331,food,광주,전현무계획 광주 육전 맛집 연화식당,restaurant,1,"전현무계획 광주 육전 맛집 연화식당, 방문 전 꼭 볼 메뉴·위치...",https://blog.naver.com/flemznls1/224301561961
1332,domestic_travel,광주,전현무계획 광주 육전 맛집 연화식당,restaurant,1,"전현무계획 광주 육전 맛집 연화식당, 방문 전 꼭 볼 메뉴·위치...",https://blog.naver.com/flemznls1/224301561961
1333,food,광주,전현무계획 광주 육전 연화식당,restaurant,1,전현무계획 광주 육전 연화식당 예약부터 메뉴까지 완벽 정리,https://blog.naver.com/ehdhksrn/224301782234
1334,domestic_travel,광주,전현무계획3 광주 맛집,restaurant,1,"전현무계획3 광주 맛집 3 코스 정리: 국밥·오리탕·육전, 방문...",https://blog.naver.com/flemznls1/224301796267
1335,food,광주,전현무계획3 광주 육전 맛집 연화식당,restaurant,1,전현무계획3 광주 육전 맛집 연화식당 위치 가격 주차 팁 총정리,https://blog.naver.com/tornadoofsoul/224301770965
1336,food,강남,점 지하 식품관을 둘러보게 됐어 원래는 커피,cafe,1,"서울 고속터미널 맛집 속초오징어순대, 궁금해서 먹어봄",https://blog.naver.com/vipppppppp/224301009056
1337,food,광주,정육식당,restaurant,1,정육점 WM 축산물센터 원미트 한우 특수부위 바베큐 여행 후기,https://blog.naver.com/somsatanggod/224299533091
1338,domestic_travel,광주,정육식당,restaurant,1,정육점 WM 축산물센터 원미트 한우 특수부위 바베큐 여행 후기,https://blog.naver.com/somsatanggod/224299533091
1339,food,수원,정지영 커피,cafe,1,정지영 커피로스터즈 코코넛라떼,https://blog.naver.com/jinsolcloud/224301819556
1340,food,수원,정지영커피,cafe,1,정지영 커피로스터즈 코코넛라떼,https://blog.naver.com/jinsolcloud/224301819556
1341,food,수원,제라늄꽃축제,attraction,1,수원꽃축제 일월수목원 제라늄 꽃명소 주차정보,https://blog.naver.com/bravo0418/224301770491
1342,domestic_travel,제주,제주 신라호텔,travel_spot,1,"[제주] 제주 신라호텔- (6/1~6/3) 72시간 깜짝 특가, 룸온리...",https://blog.naver.com/kindandlove/224300902794
1343,food,제주,제주 함덕 카페 슈페너 라떼 맛집 함덕,cafe,1,[제주 카페] 제주 함덕 카페|슈페너 라떼 맛집|함덕 감성카페...,https://blog.naver.com/dnddls011/224301739774
1344,domestic_travel,제주,제주 함덕 카페 슈페너 라떼 맛집 함덕,cafe,1,[제주 카페] 제주 함덕 카페|슈페너 라떼 맛집|함덕 감성카페...,https://blog.naver.com/dnddls011/224301739774
1345,domestic_travel,대구,제천 여행 숙소 청풍리조트레이크호텔,travel_spot,1,제천 여행 숙소 청풍리조트레이크호텔 숙박하다,https://blog.naver.com/nayusi0610/224301648029
1346,domestic_travel,가평,제휴펜션 CLUB WATER 워크샵,travel_spot,1,가평 제휴펜션|CLUB WATER,https://blog.naver.com/clubwate/224295995014
1347,food,대구,조개구이 맛집 교동에서 즐긴 남포 해산물과,restaurant,1,대구 조개구이 맛집 교동에서 즐긴 남포 해산물과 건어물타워...,https://blog.naver.com/liooil7777/224301602165
1348,domestic_travel,대구,조개구이 맛집 교동에서 즐긴 남포 해산물과,restaurant,1,대구 조개구이 맛집 교동에서 즐긴 남포 해산물과 건어물타워...,https://blog.naver.com/liooil7777/224301602165
1349,domestic_travel,대구,조문국박물관,attraction,1,고대 왕국의 숨결이 살아있는 '의성 조문국 사적지' 힐링 여행,https://blog.naver.com/wee_mwclass/224301446832
1350,food,제주,조천 맛집 선흘방주할머니식당,restaurant,1,"[제주 조천 맛집] 선흘방주할머니식당, 제주세계자연유산센터와...",https://blog.naver.com/happy_n_rich/224301324842
1351,domestic_travel,제주,조천 맛집 선흘방주할머니식당,restaurant,1,"[제주 조천 맛집] 선흘방주할머니식당, 제주세계자연유산센터와...",https://blog.naver.com/happy_n_rich/224301324842
1352,food,제주,조천 맛집 선흘방주할머니식당 제주세계자연유산,restaurant,1,"[제주 조천 맛집] 선흘방주할머니식당, 제주세계자연유산센터와...",https://blog.naver.com/happy_n_rich/224301324842
1353,domestic_travel,제주,조천 맛집 선흘방주할머니식당 제주세계자연유산,restaurant,1,"[제주 조천 맛집] 선흘방주할머니식당, 제주세계자연유산센터와...",https://blog.naver.com/happy_n_rich/224301324842
1354,domestic_travel,제주,조천 숙소 보메와산 펜션 특징과 여행 팁 제,travel_spot,1,제주 조천 숙소 보메와산 펜션 특징과 여행 팁,https://blog.naver.com/economicskf/224301849441
1355,domestic_travel,제주,조천에 위치한 보메와산 펜션은 넓은 부지와,travel_spot,1,제주 조천 숙소 보메와산 펜션 특징과 여행 팁,https://blog.naver.com/economicskf/224301849441
1356,food,종로,종각 없는게 없는 샤브샤브 무한리필 맛집 샤,restaurant,1,종로 종각 없는게 없는 샤브샤브 무한리필 맛집 :: 샤브가든...,https://blog.naver.com/oldnewdiff/224300514836
1357,food,종로,종각역 근처 숨은 양식 맛집 발견 우정,restaurant,1,양식 맛과 분위기 함께 즐기는 종로 맛집,https://blog.naver.com/mindlle2021/224300565619
1358,food,종로,종각역 룸식당 광화문 룸식당,restaurant,1,종각 회식장소 찾는다면 프라이빗 룸으로 편하게 즐기는 종각...,https://blog.naver.com/csok3995/224301872379
1359,food,대구,종로 맛집 대구 이자카야 찾으시는 분들 여기,restaurant,1,[대구/중구] 종로 분위기 있는 이자카야 ' 요바나시 ' 솔직 후기,https://blog.naver.com/emothing_/224301841919
1360,food,종로,종로점심 종로데이트 익선동 맛집 종로3,restaurant,1,종로 데이트 개나리아구찜 맛집 구운대창구이아구찜 비주얼...,https://blog.naver.com/soso_common_day/224301571495
1361,domestic_travel,인천,주말 가볼만한곳 인천대공원,travel_spot,1,주말 가볼만한곳 인천대공원 장미원 실시간 개화 상황 그늘막...,https://blog.naver.com/heizin/224300663561
1362,food,광주,주말 데이트 금호동 소고기 맛집 모토이시 금,restaurant,1,금호동 소고기 맛집 모토이시 금호 먹거리촌 광주 주말 데이트...,https://blog.naver.com/ohara--/224301820598
1363,domestic_travel,광주,주말 데이트 금호동 소고기 맛집 모토이시 금,restaurant,1,금호동 소고기 맛집 모토이시 금호 먹거리촌 광주 주말 데이트...,https://blog.naver.com/ohara--/224301820598
1364,food,인천,주안 간석동에 중식당,restaurant,1,인천 주안 간석동에 중식당 대연 내돈내산 후기,https://blog.naver.com/birthday-1/224301779983
1365,food,인천,주안 맛집 수제돈까스 드림식당,restaurant,1,인천 주안 맛집 수제돈까스 드림식당 내돈내산 방문후기,https://blog.naver.com/msh1740/224301807068
1366,domestic_travel,인천,주안 맛집 수제돈까스 드림식당,restaurant,1,인천 주안 맛집 수제돈까스 드림식당 내돈내산 방문후기,https://blog.naver.com/msh1740/224301807068
1367,food,인천,주안 맛집 수제돈까스 드림식당 내돈내산 방문,restaurant,1,인천 주안 맛집 수제돈까스 드림식당 내돈내산 방문후기,https://blog.naver.com/msh1740/224301807068
1368,domestic_travel,인천,주안 맛집 수제돈까스 드림식당 내돈내산 방문,restaurant,1,인천 주안 맛집 수제돈까스 드림식당 내돈내산 방문후기,https://blog.naver.com/msh1740/224301807068
1369,food,대전,주왕산국립공원,travel_spot,1,청송 주왕산 여행 코스... 후기|마음이 조용해지는 힐링 여행,https://blog.naver.com/qkfalfl0207/224301791010
1370,domestic_travel,대전,주왕산국립공원,travel_spot,1,청송 주왕산 여행 코스... 후기|마음이 조용해지는 힐링 여행,https://blog.naver.com/qkfalfl0207/224301791010
1371,food,대구,죽전동 맛집 예술이야 입니다 단순히 술을 마,restaurant,1,"죽전네거리 맛집 도심 속 12층 루프탑 야경 맛집 , 안주까지...",https://blog.naver.com/llayday/224301863036
1372,food,대구,죽전역 맛집 찾는 분들이 괜히 많이 방문하는,restaurant,1,대구 죽전역 맛집 찾다가 우동 면발에 반하고 온 우동키노야...,https://blog.naver.com/blanc_486/224301775902
1373,food,대구,죽전역 맛집 찾다가 우동 면발에 반하고 온,restaurant,1,대구 죽전역 맛집 찾다가 우동 면발에 반하고 온 우동키노야...,https://blog.naver.com/blanc_486/224301775902
1374,food,대구,죽전역 맛집 찾다가 우동 제대로 먹고 온 우,restaurant,1,대구 죽전역 맛집 찾다가 우동 제대로 먹고 온 우동키노야...,https://blog.naver.com/olive_8099/224301777037
1375,food,대구,준이수산 매천시장,travel_spot,1,대구대게 맛집 추천 대구 준이수산 매천시장대게 후기,https://blog.naver.com/minini_00/224301685834
1376,domestic_travel,대구,준이수산 매천시장,travel_spot,1,대구대게 맛집 추천 대구 준이수산 매천시장대게 후기,https://blog.naver.com/minini_00/224301685834
1377,food,대구,준이수산 매천시장대게,travel_spot,1,대구대게 맛집 추천 대구 준이수산 매천시장대게 후기,https://blog.naver.com/minini_00/224301685834
1378,domestic_travel,대구,준이수산 매천시장대게,travel_spot,1,대구대게 맛집 추천 대구 준이수산 매천시장대게 후기,https://blog.naver.com/minini_00/224301685834
1379,food,대구,중구 동성로 디저트 맛집 오디너리하우스 대구,cafe,1,대구 중구 동성로 디저트 맛집 오디너리하우스,https://blog.naver.com/jhslls/224301831107
1380,food,대구,중구 동인동 리오더 커피,cafe,1,대구 중구 동인동 리오더 커피 한입 먹고 반해버린 찐 커피 맛집 ...,https://blog.naver.com/ds7646211/224301571851
1381,food,대구,중구 동인동 리오더 커피 한입 먹고 반해버린,cafe,1,대구 중구 동인동 리오더 커피 한입 먹고 반해버린 찐 커피 맛집 ...,https://blog.naver.com/ds7646211/224301571851
1382,food,대전,중구 맛집 광천식당,restaurant,1,"대전 중구 맛집 광천식당, 노포 감성과 매콤한 두루치기의 만남",https://blog.naver.com/starstaracademy/224301570569
1383,domestic_travel,대전,중구 맛집 광천식당,restaurant,1,"대전 중구 맛집 광천식당, 노포 감성과 매콤한 두루치기의 만남",https://blog.naver.com/starstaracademy/224301570569
1384,food,대전,중구 맛집 광천식당 노포 감성과 매콤한 두루,restaurant,1,"대전 중구 맛집 광천식당, 노포 감성과 매콤한 두루치기의 만남",https://blog.naver.com/starstaracademy/224301570569
1385,domestic_travel,대전,중구 맛집 광천식당 노포 감성과 매콤한 두루,restaurant,1,"대전 중구 맛집 광천식당, 노포 감성과 매콤한 두루치기의 만남",https://blog.naver.com/starstaracademy/224301570569
1386,food,대전,중구 성심당 근처 가성비 칼국수 맛집 시민칼,restaurant,1,대전 중구 성심당 근처 가성비 칼국수 맛집 [시민칼국수],https://blog.naver.com/khn5171/224301746453
1387,food,대구,중구 종로 분위기 있는 이자카야 요바나시 솔,restaurant,1,[대구/중구] 종로 분위기 있는 이자카야 ' 요바나시 ' 솔직 후기,https://blog.naver.com/emothing_/224301841919
1388,food,대구,중구 트라이브 레스토랑,restaurant,1,[ 대구 중구 ] 트라이브 레스토랑 : 라자냐,https://blog.naver.com/kyromilo/224301811320
1389,food,대구,중구 트라이브 레스토랑 라자냐 바 자리 있다,restaurant,1,[ 대구 중구 ] 트라이브 레스토랑 : 라자냐,https://blog.naver.com/kyromilo/224301811320
1390,domestic_travel,강릉,중국집 현지인 맛집 궁짬뽕 강문동 맛집 에서,restaurant,1,강릉 중국집 현지인 맛집 궁짬뽕 강문동 맛집 에서 즐긴 얼큰한...,https://blog.naver.com/sj1978nur/224301784593
1391,food,제주,중국집의 특별한 맛과 제주삼화 맛집 으로 자,restaurant,1,보배반점 제주삼화점에서 만난 제주 중국집의 특별한 맛과...,https://blog.naver.com/rldlf6476/224301871821
1392,food,부산,중식당,restaurant,1,부산 부산시청 중식당 부산시청 맛집 연화연,https://blog.naver.com/busan_sinnam/224301863959
1393,food,인천,중식당,restaurant,1,인천 송도 중식당 맛집 홍보석,https://blog.naver.com/thstmdwls54/224301750445
1394,domestic_travel,인천,중식당,restaurant,1,인천 송도 중식당 맛집 홍보석,https://blog.naver.com/thstmdwls54/224301750445
1395,domestic_travel,강릉,중앙 시장에서 점심 먹고 호텔로 오니 딱 강,travel_spot,1,강릉 신라 모노그램 호텔 레지던스 비교 재방문 만족 gym...,https://blog.naver.com/kangeunjeu/224301825780
1396,food,대전,중앙시장,travel_spot,1,대전|대전중앙시장 내돈내산 맛집 리스트 솔이네계란빵...,https://blog.naver.com/mugja30/224301865406
1397,food,대전,중앙시장 내돈내산 맛집 리스트 솔이네계란,restaurant,1,대전|대전중앙시장 내돈내산 맛집 리스트 솔이네계란빵...,https://blog.naver.com/mugja30/224301865406
1398,domestic_travel,대전,중앙시장 내돈내산 맛집 리스트 솔이네계란,restaurant,1,대전|대전중앙시장 내돈내산 맛집 리스트 솔이네계란빵...,https://blog.naver.com/mugja30/224301865406
1399,domestic_travel,강릉,중앙시장 맛집 인생물회,restaurant,1,강릉 맛집 중앙시장 맛집 인생물회 육회물회 컵물회,https://blog.naver.com/57136/224301829140
1400,domestic_travel,강릉,중앙시장 맛집 인생물회 육회물회 컵물회,restaurant,1,강릉 맛집 중앙시장 맛집 인생물회 육회물회 컵물회,https://blog.naver.com/57136/224301829140
1401,domestic_travel,강릉,중앙시장에서 집으로 돌아와서 먹을 음식 사러,travel_spot,1,강릉 중앙시장 맛집 추천 원조소문난무침회,https://blog.naver.com/qkr3283/224301176868
1402,domestic_travel,강릉,지역축제,attraction,1,축제 공화국 대한민국…주말마다 떠나도 23년이 걸린다,https://blog.naver.com/point3414/224301686151
1403,food,대전,지하상가 맛집 성심당 우동야에서 먹은 시원한,restaurant,1,"ෆ 대전 지하상가 맛집 , 성심당 우동야에서 먹은 시원한 컵우동...",https://blog.naver.com/go___hi/224301317898
1404,food,인천,지하철 타고 떠나는 바다 감성 여행 월미도,restaurant,1,"인천 지하철 타고 떠나는 바다 감성 여행 , 월미도 여행 제대로...",https://blog.naver.com/richplacefestival/224296083070
1405,domestic_travel,인천,지하철 타고 떠나는 바다 감성 여행 월미도,restaurant,1,"인천 지하철 타고 떠나는 바다 감성 여행 , 월미도 여행 제대로...",https://blog.naver.com/richplacefestival/224296083070
1406,domestic_travel,가평,직영펜션 CLUB WATER 워크샵,travel_spot,1,가평 직영펜션|CLUB WATER,https://blog.naver.com/clubwate/224295985764
1407,food,광주,진식당,restaurant,1,5월 일상 : 내 무기는 다정함뿐인데,https://blog.naver.com/rladuddk001119/224301635707
1408,domestic_travel,강릉,진주남강유등축제,attraction,1,축제 공화국 대한민국…주말마다 떠나도 23년이 걸린다,https://blog.naver.com/point3414/224301686151
1409,food,부산,집합소 조선시대부터 이어진 전통시장,travel_spot,1,국내신흥여행지 부산가볼만한곳 동래온천 온천장을 아시나요?,https://blog.naver.com/bintorynim/224301819331
1410,domestic_travel,부산,집합소 조선시대부터 이어진 전통시장,travel_spot,1,국내신흥여행지 부산가볼만한곳 동래온천 온천장을 아시나요?,https://blog.naver.com/bintorynim/224301819331
1411,food,부산,짱짱부부 내돈내산 으로 다녀온 부산역 호텔,travel_spot,1,부산토박이 추천 부산역 가성비 호텔 북항 오션뷰 숙소 (ft....,https://blog.naver.com/mcp_jane/224301764481
1412,domestic_travel,부산,짱짱부부 내돈내산 으로 다녀온 부산역 호텔,travel_spot,1,부산토박이 추천 부산역 가성비 호텔 북항 오션뷰 숙소 (ft....,https://blog.naver.com/mcp_jane/224301764481
1413,food,강남,쪽 돌잔치 딱 좋아 보였던 선릉 맛집 동화고,restaurant,1,[ 내돈내산 ] 강남 쪽 돌잔치... 딱 좋아 보였던 선릉 맛집 '동화고옥',https://blog.naver.com/writer19/224301818486
1414,food,인천,쪽갈비 맛집 루원시티 곽두리쪽갈비,restaurant,1,인천 쪽갈비 맛집 루원시티 곽두리쪽갈비 후기｜매콤쪽갈비...,https://blog.naver.com/soyoun51/224301666971
1415,domestic_travel,인천,쪽갈비 맛집 루원시티 곽두리쪽갈비,restaurant,1,인천 쪽갈비 맛집 루원시티 곽두리쪽갈비 후기｜매콤쪽갈비...,https://blog.naver.com/soyoun51/224301666971
1416,food,성수,쫄깃탱탱한 자가제면 우동 맛집 도도한면,restaurant,1,[성수 맛집 ] 쫄깃탱탱한 자가제면 우동 맛집 ! ‘도도한면...,https://blog.naver.com/come_and_enjoy/224301117634
1417,domestic_travel,성수,쫄깃탱탱한 자가제면 우동 맛집 도도한면,restaurant,1,[성수 맛집 ] 쫄깃탱탱한 자가제면 우동 맛집 ! ‘도도한면...,https://blog.naver.com/come_and_enjoy/224301117634
1418,food,성수,차백도 중국 TOP3 성수동밀크티 맛집,restaurant,1,[밀크티 맛집 차백도] 중국 TOP3... 성수동밀크티 맛집 ...,https://blog.naver.com/lauriebyjane/224300343972
1419,domestic_travel,성수,차백도 중국 TOP3 성수동밀크티 맛집,restaurant,1,[밀크티 맛집 차백도] 중국 TOP3... 성수동밀크티 맛집 ...,https://blog.naver.com/lauriebyjane/224300343972
1420,food,인천,차이나타운 짜장면 맛집 유니짜장 맛집 신승반,restaurant,1,[인천 차이나타운 짜장면 맛집 ] 유니짜장 맛집 '신승반점',https://blog.naver.com/rkdudvs95/224301847594
1421,food,인천,차이나타운 차이나타운베이커리 차이나타운빵 맛,cafe,1,차이나타운 베이커리 카페 제과기능장이 직접 굽는 해운대...,https://blog.naver.com/xlmoonlx/224301868694
1422,food,광주,첨단 광주 냉면 맛집 _청석골칡냉면,restaurant,1,[광주/첨단] 광주 냉면 맛집 _청석골칡냉면 내돈내산 후기,https://blog.naver.com/gayajisun/224301808263
1423,food,광주,첨단 라멘 맛집 미소라멘&카츠 돈코츠라멘 카,restaurant,1,광주 첨단 라멘 맛집 미소라멘&카츠 돈코츠라멘 카츠카레 후기,https://blog.naver.com/upjjing/224301841610
1424,domestic_travel,광주,첨단 라멘 맛집 미소라멘&카츠 돈코츠라멘 카,restaurant,1,광주 첨단 라멘 맛집 미소라멘&카츠 돈코츠라멘 카츠카레 후기,https://blog.naver.com/upjjing/224301841610
1425,food,광주,첨단2지구맛집,restaurant,1,광주샌드위치 추천 샐러드밥 첨단 맛집,https://blog.naver.com/dlthdud0123/224301826563
1426,food,광주,첨단에 있는 미소라멘&카츠를 방문했어요 라멘,restaurant,1,광주 첨단 라멘 맛집 미소라멘&카츠 돈코츠라멘 카츠카레 후기,https://blog.naver.com/upjjing/224301841610
1427,domestic_travel,광주,첨단에 있는 미소라멘&카츠를 방문했어요 라멘,restaurant,1,광주 첨단 라멘 맛집 미소라멘&카츠 돈코츠라멘 카츠카레 후기,https://blog.naver.com/upjjing/224301841610
1428,food,종로,청계천 근처 sfc몰 직장인들의 숨은 맛집,restaurant,1,서울 종로 광화문 직장인 맛집 카페 렛잇비 청계천 데이트...,https://blog.naver.com/melodyline-/224301872128
1429,food,종로,청계천 맛집 감성에 취하는 한식 맛집 청계천,restaurant,1,"[종각]낭만 종로 청계천 맛집 , 감성에 취하는 한식 맛집",https://blog.naver.com/fearless_life/224301598476
1430,food,종로,청계천 탭샵바 와인 맥주 가볍게 한잔 하기,restaurant,1,[종로 청계천]'탭샵바' 와인 맥주 가볍게 한잔 하기 좋은...,https://blog.naver.com/oingkuku/224295731374
1431,food,강남,청담룸식당,restaurant,1,청담 상견례 맛집 추천 문보핫팟 파인다이닝,https://blog.naver.com/6607144/224299479151
1432,food,부산,청사포 조개구이 맛집 도희네 조개구이 내돈내,restaurant,1,부산 청사포 조개구이 맛집 도희네 조개구이 내돈내산,https://blog.naver.com/lamulamu1122/224301788077
1433,domestic_travel,부산,청사포 조개구이 맛집 도희네 조개구이 내돈내,restaurant,1,부산 청사포 조개구이 맛집 도희네 조개구이 내돈내산,https://blog.naver.com/lamulamu1122/224301788077
1434,food,인천,청천동 고등어조림 맛집 만선포장마차 네이버,restaurant,1,인천 청천동 고등어조림 맛집 '만선포장마차',https://blog.naver.com/ddoddory_/224301860570
1435,food,인천,청천동 맛집 을 찾아보다가,restaurant,1,인천 청천동 고등어조림 맛집 '만선포장마차',https://blog.naver.com/ddoddory_/224301860570
1436,food,대구,청춘양식당,restaurant,1,동성로양식 맛집 청춘양식당 접근성 좋은 가성비 포크...,https://blog.naver.com/dms2ql_/224301746613
1437,domestic_travel,가평,청평호가 한눈에 보이는 펜션에서 스파까지 즐,travel_spot,1,가평 아기랑 청평호펜션 수상스키 즐길 수 있는 곳,https://blog.naver.com/jtlwkd123/224297872054
1438,domestic_travel,강릉,초당옥수수커피,cafe,1,4월 강릉여행,https://blog.naver.com/dototo_/224301829408
1439,food,대전,초밥 맛집 죽동 안도스시 가성비 점심 밥집,restaurant,1,대전 초밥 맛집 죽동 안도스시 가성비 점심 밥집,https://blog.naver.com/kokoz1/224301789317
1440,food,대전,초밥 맛집을 찾고 있다면 한 번쯤 방문해 볼,restaurant,1,대전 초밥 맛집 죽동 안도스시 가성비 점심 밥집,https://blog.naver.com/kokoz1/224301789317
1441,food,광주,초월역 맛집 곤지암 화담숲 오감 해물누룽지탕,restaurant,1,경기광주 초월역 맛집 곤지암 화담숲 오감 해물누룽지탕 녹두...,https://blog.naver.com/youmi6217/224301861655
1442,food,강남,최고의 가성비 스시 오마카세집,restaurant,1,강남 스시 오마카세 맛집 추천 가성비45000원 스시도,https://blog.naver.com/dw001221/224301734883
1443,food,부산,추천 축제,attraction,1,2026 광안리 어방축제 총정리! BTS 부산 콘서트와 함께...,https://blog.naver.com/mrlovewj/224301704016
1444,domestic_travel,부산,추천 축제,attraction,1,2026 광안리 어방축제 총정리! BTS 부산 콘서트와 함께...,https://blog.naver.com/mrlovewj/224301704016
1445,domestic_travel,가평,춘천식당,restaurant,1,춘천 한식 맛집_시루(feat 고즈넉한 한식집 / 가족모임 추천),https://blog.naver.com/yomozomo09/224301768337
1446,domestic_travel,전주,출발 5일 전 숙소,travel_spot,1,전라도 2박 3일 여행 1일차｜전주 한옥마을 + 신라스테이 전주,https://blog.naver.com/cafedrawing/224301496917
1447,domestic_travel,부산,출발 디꾸아호텔,travel_spot,1,"나트랑 달랏 패키지 5일 부산 출발, 디꾸아호텔 총정리",https://blog.naver.com/dkrdka18/224301494212
1448,food,대전,충남대 맛집 대전 궁동 양식 맛집 대학생때부,restaurant,1,"재방문 N번째,, 대전 충남대 맛집 , 대전 궁동 양식 맛집",https://blog.naver.com/arborkim/224301864033
1449,food,대전,충남대 블루리본 중식당,restaurant,1,대전 충남대 블루리본 중식당 연래춘대반점 삼선짜장 맛집 ...,https://blog.naver.com/dapara00/224301517752
1450,domestic_travel,대전,충남대 블루리본 중식당,restaurant,1,대전 충남대 블루리본 중식당 연래춘대반점 삼선짜장 맛집 ...,https://blog.naver.com/dapara00/224301517752
1451,food,대전,충남대 블루리본 중식당 연래춘대반점 삼선짜장,restaurant,1,대전 충남대 블루리본 중식당 연래춘대반점 삼선짜장 맛집 ...,https://blog.naver.com/dapara00/224301517752
1452,domestic_travel,대전,충남대 블루리본 중식당 연래춘대반점 삼선짜장,restaurant,1,대전 충남대 블루리본 중식당 연래춘대반점 삼선짜장 맛집 ...,https://blog.naver.com/dapara00/224301517752
1453,food,광주,충장로 치맥 맛집 하울링 HOWLING 테라,restaurant,1,광주 충장로 치맥 맛집 하울링(HOWLING),https://blog.naver.com/sh3636091/224301768216
1454,domestic_travel,광주,충장로 치맥 맛집 하울링 HOWLING 테라,restaurant,1,광주 충장로 치맥 맛집 하울링(HOWLING),https://blog.naver.com/sh3636091/224301768216
1455,food,대구,칠곡 가족외식으로 다녀온 물회 맛집 한서회초,restaurant,1,대구 칠곡 가족외식으로 다녀온 물회 맛집 한서회초밥 후기,https://blog.naver.com/tjsans217/224301696984
1456,domestic_travel,대구,칠곡 가족외식으로 다녀온 물회 맛집 한서회초,restaurant,1,대구 칠곡 가족외식으로 다녀온 물회 맛집 한서회초밥 후기,https://blog.naver.com/tjsans217/224301696984
1457,food,대구,칠곡4지구맛집,restaurant,1,"우리동네빙수 맛집 ,그녀의커피이야기",https://blog.naver.com/nobel1331/224301710372
1458,food,대구,칠곡브런치,cafe,1,"[칠곡브런치] 대구 칠곡에서 맛있는 브런치, 수국 맛집 소소래...",https://blog.naver.com/drawingirls/224301840401
1459,food,대구,칠곡에서 맛있는 브런치 수국 맛집 소소래 소,cafe,1,"[칠곡브런치] 대구 칠곡에서 맛있는 브런치, 수국 맛집 소소래...",https://blog.naver.com/drawingirls/224301840401
1460,food,대구,칠성동 맛집 칠성시장,restaurant,1,칠성동 맛집 칠성시장 근처 쌀국수집 왓타타이 내돈내산 리뷰,https://blog.naver.com/operation-car/224301843213
1461,domestic_travel,대구,칠성동 맛집 칠성시장,restaurant,1,칠성동 맛집 칠성시장 근처 쌀국수집 왓타타이 내돈내산 리뷰,https://blog.naver.com/operation-car/224301843213
1462,food,대구,칠성시장,travel_spot,1,대구 칠성시장 단골식당,https://blog.naver.com/hana_s2-/224301761671
1463,domestic_travel,대구,칠성시장,travel_spot,1,대구 칠성시장 단골식당,https://blog.naver.com/hana_s2-/224301761671
1464,food,대구,칠성시장 근처 맛집 대구 북구 쌀국수집 왓타,restaurant,1,칠성동 맛집 칠성시장 근처 쌀국수집 왓타타이 내돈내산 리뷰,https://blog.naver.com/operation-car/224301843213
1465,domestic_travel,대구,칠성시장 근처 맛집 대구 북구 쌀국수집 왓타,restaurant,1,칠성동 맛집 칠성시장 근처 쌀국수집 왓타타이 내돈내산 리뷰,https://blog.naver.com/operation-car/224301843213
1466,food,대구,칠성시장 단골식당 또 나만 알고싶은 맛집 소,restaurant,1,대구 칠성시장 단골식당,https://blog.naver.com/hana_s2-/224301761671
1467,domestic_travel,대구,칠성시장 단골식당 또 나만 알고싶은 맛집 소,restaurant,1,대구 칠성시장 단골식당,https://blog.naver.com/hana_s2-/224301761671
1468,food,대구,칠성시장단골식당,restaurant,1,대구 노포감성 제대로인 칠성시작 연탄불고기 찐 맛집 ...,https://blog.naver.com/kate_0522/224301578041
1469,domestic_travel,대구,칠성시장단골식당,restaurant,1,대구 노포감성 제대로인 칠성시작 연탄불고기 찐 맛집 ...,https://blog.naver.com/kate_0522/224301578041
