date,category,region,candidate_name,candidate_type,post_count
2026-05-31,food,성수,동선 살펴본 내용 성수 맛집 을 찾기,restaurant,1
2026-05-31,food,성수,동의,candidate,1
2026-05-31,food,성수,동일식당,restaurant,1
2026-05-31,food,성수,동찐 맛집 호호식당,restaurant,1
2026-05-31,food,성수,따우전드,candidate,1
2026-05-31,food,성수,뚝섬역,candidate,2
2026-05-31,food,성수,뚝섬역 뚝섬소금구이 뚝섬역고깃집 성수회식 맛,candidate,1
2026-05-31,food,성수,뚝섬역 점심 맛집 이응 국밥,restaurant,1
2026-05-31,food,성수,뚝섬역고깃집,candidate,1
2026-05-31,food,성수,라멘,restaurant,1
2026-05-31,food,성수,레스토랑,restaurant,1
2026-05-31,food,성수,로 유명한 우이사계입니다 체코 굴뚝빵부터 커피,cafe,1
2026-05-31,food,성수,마루마끼,candidate,1
2026-05-31,food,성수,마루마끼 성수 후토마끼 좋아하시는 분들,candidate,1
2026-05-31,food,성수,맘에 들어서 nn번째 재탕중인건 안 두쫀쿠 맛집,restaurant,1
2026-05-31,food,성수,맥주박물관 타이동 야시장,attraction,1
2026-05-31,food,성수,메이다얼 가지튀김 바오스푸 로우쏭 타이동 야시장,restaurant,1
2026-05-31,food,성수,멘야포모,candidate,1
2026-05-31,food,성수,미국,candidate,1
2026-05-31,food,성수,미국 감성 힙한 파이 맛집 내돈내산 솔직 후,restaurant,1
2026-05-31,food,성수,미루성수,candidate,1
2026-05-31,food,성수,미루성수 미루성수에서의 새로운 미식 경,candidate,1
2026-05-31,food,성수,미쁘동,candidate,1
2026-05-31,food,성수,미쁘동 성수 방문,candidate,1
2026-05-31,food,성수,미테이블,candidate,1
2026-05-31,food,성수,반하는,candidate,1
2026-05-31,food,성수,베이커리,cafe,2
2026-05-31,food,성수,베이커리 맛집 하츠베이커리,cafe,1
2026-05-31,food,성수,베이킹스튜디오,candidate,1
2026-05-31,food,성수,베통,candidate,1
2026-05-31,food,성수,변 핫플 에서 시간을 보내기 아주 좋습니다 팝업,popup,1
2026-05-31,food,성수,본점,candidate,1
2026-05-31,food,성수,분위기 좋은 곳 성수 감성 와인바 쏘티 서울,restaurant,1
2026-05-31,food,성수,분위기에,candidate,1
2026-05-31,food,성수,분위기에 취하고 맛에 반하는 성수동 성,candidate,1
2026-05-31,food,성수,비 있게 즐기는 방법도 있으니 6월 11일 팝업,popup,1
2026-05-31,food,성수,빵지순례 디저트 맛집 메이타왕 소금 에그타르,cafe,1
2026-05-31,food,성수,빵지순례 성수베이킹스튜디오,candidate,1
2026-05-31,food,성수,뿌술려다가,candidate,1
2026-05-31,food,성수,색다른,candidate,1
2026-05-31,food,성수,색다른 매력 미루성수에서의 한 끼 여러,candidate,1
2026-05-31,food,성수,생일,candidate,1
2026-05-31,food,성수,서 바로 방문해 봤어요 레몬 도넛과 하이볼 팝업,popup,1
2026-05-31,food,성수,서울 성동구 N번째 방문 성수 햄버거 맛집,restaurant,1
2026-05-31,food,성수,서울 성수향수공방 닷노트 원데이 클래스 공방,candidate,1
2026-05-31,food,성수,서울베이커리,cafe,1
2026-05-31,food,성수,서울숲 카페 진짜 튀르키예를 만날 수 있는,cafe,1
2026-05-31,food,성수,성수동의 복잡한 거리에서 살짝 벗어나,candidate,1
2026-05-31,food,성수,술집,restaurant,1
2026-05-31,food,성수,식당,restaurant,1
2026-05-31,food,성수,신사소곱창,candidate,1
2026-05-31,food,성수,실비집,candidate,1
2026-05-31,food,성수,쏘쏘한베이킹꺼 도전해봤는데 이 날 이후로 두,candidate,1
2026-05-31,food,성수,안냐세요 도리에요 오늘은 잠실 옆 동네 성수,candidate,1
2026-05-31,food,성수,야키토리,candidate,1
2026-05-31,food,성수,야키토리 나루토 생맥주 맛집 내돈내산,restaurant,1
2026-05-31,food,성수,양쯔깐루,candidate,1
2026-05-31,food,성수,양쯔깐루 맛집 면에서 이번 여름을 강타한 이,restaurant,1
2026-05-31,food,성수,양쯔깐루 맛집 여름에 어울렸던 레이지요거트,restaurant,1
2026-05-31,food,성수,에스파,candidate,1
2026-05-31,food,성수,에스파 팝업 성수역 맛집 아임도넛,popup,1
2026-05-31,food,성수,역 일식당 후토마끼 초이다이닝,restaurant,1
2026-05-31,food,성수,오기 전날 혼자서 먹을 수 있을 만한 식당,restaurant,1
2026-05-31,food,성수,오우칸,candidate,1
2026-05-31,food,성수,요즘 가장 핫한 성수동 냉삼 맛집 뚝도시장,restaurant,1
2026-05-31,food,성수,요즘 특별한 날을 기념하는 사람들이 부쩍 늘,candidate,1
2026-05-31,food,성수,워낙 유명해서 횟집하면 노량진만 알았지 가락시장,travel_spot,1
2026-05-31,food,성수,을 강타한 이것 저것 조합이 훌륭한 디저트 식당,cafe,1
2026-05-31,food,성수,을 찾는 커플 2 서울 여행 와 성수역 맛집,restaurant,1
2026-05-31,food,성수,이 있더라구요 노량진 수산시장,travel_spot,1
2026-05-31,food,성수,이거든요 그런데 제가 정말 맛있게 먹었던 일식당,restaurant,1
2026-05-31,food,성수,이오김밥에서,candidate,1
2026-05-31,food,성수,이오김밥에서 건강한 재료로 차린 든든한,candidate,1
2026-05-31,food,성수,이자카야,candidate,1
2026-05-31,food,성수,이자카야 지금이밤 성수본점 성수동 데이,candidate,1
2026-05-31,food,성수,이탈리안레스토랑,restaurant,1
2026-05-31,food,성수,인증 성수 술집 리타르단도,restaurant,1
2026-05-31,food,성수,일로3길 맛집,restaurant,1
2026-05-31,food,성수,일식,candidate,1
2026-05-31,food,성수,일식 맛집 탐광 내돈내산 솔직 리뷰 성수저녁,restaurant,1
2026-05-31,food,성수,주말엔 맛있는 곳을 찾아다니는 완벽한 J형 맛집,restaurant,1
2026-05-31,food,성수,즐겨먹는,candidate,1
2026-05-31,food,성수,지금이밤,candidate,1
2026-05-31,food,성수,직원식당,restaurant,1
2026-05-31,food,성수,직장인,candidate,1
2026-05-31,food,성수,직장인 맛집 프리미엄 직원식당,restaurant,1
2026-05-31,food,성수,쪽이긴,candidate,1
2026-05-31,food,성수,찾기도 힘들죠 도시락을 싸 다닌다거나 구내식당,restaurant,1
2026-05-31,food,성수,챔프커피,cafe,1
2026-05-31,food,성수,초이다이닝,restaurant,1
2026-05-31,food,성수,타코,candidate,1
2026-05-31,food,성수,타코 맛집 모리몰리 연어타르타르타코 서울숲,restaurant,1
2026-05-31,food,성수,터틀힙,candidate,1
2026-05-31,food,성수,터틀힙 성수,candidate,1
2026-05-31,food,성수,투어2 올리브영N성수 포켓몬 30주년 파티 팝업,popup,1
2026-05-31,food,성수,파스타,restaurant,1
2026-05-31,food,성수,파스타 맛집 리타르단도 챔프커피,cafe,1
2026-05-31,food,성수,파스타 맛집 리타르단도 챔프커피 성수점 성수,cafe,1
2026-05-31,food,성수,팝업 갔다가 반한 영등포 베이글 맛집 테디스,popup,1
2026-05-31,food,성수,페레힐,candidate,1
2026-05-31,food,성수,페레힐로 방문해 주세요 방문 전 알아보니 페,candidate,1
2026-05-31,food,성수,평일,candidate,1
2026-05-31,food,성수,포켓몬,candidate,1
2026-05-31,food,성수,포켓몬 투어2 올리브영N성수 포켓몬 30주년,candidate,1
2026-05-31,food,성수,한식다이닝,restaurant,1
2026-05-31,food,성수,핫플 돌아다니다보면 양식 브런치 감성카페는,cafe,1
2026-05-31,food,성수,핫플 레이스,candidate,1
2026-05-31,food,성수,핫플 보다 더 핫한 달그락뭉티기 성내점 인데,candidate,1
2026-05-31,food,성수,핫플 삿포로 프리미엄 비어스탠드 내돈내산 끝,candidate,1
2026-05-31,food,성수,핫플 에 온 기분을 이곳에서 느껴볼 수 있다,candidate,1
2026-05-31,food,성수,핫플 외국인들도 꽤 많이 기다리는 한국,candidate,1
2026-05-31,food,성수,핫플 중에는 기다리는 시간이 더 긴 곳들도,candidate,1
2026-05-31,food,성수,핫플 하츠베이커,candidate,1
2026-05-31,food,성수,햄버거,candidate,1
2026-05-31,food,성수,햄버거 맛집 보어드앤헝그리 참고로 여기는 진,restaurant,1
2026-05-31,food,성수,헝그리 참고로 여기는 진짜진짜 제 pick 맛집,restaurant,1
2026-05-31,food,성수,호과당,candidate,1
2026-05-31,food,성수,호호식당,restaurant,1
2026-05-31,food,성수,히어로,candidate,1
2026-05-31,food,성수,ETF베이커리,cafe,1
2026-05-31,food,성수,NCT 해찬도 즐겨먹는 성수동 짬뽕 맛집,restaurant,1
2026-05-31,food,성수,NCT해찬 맛집,restaurant,1
2026-05-31,food,수원,1등급 숙성육과 갓 지은 솔밥으로 유명한 맛집,restaurant,1
2026-05-31,food,수원,1박2일 여행 수원 스타필드 핫쵸 행궁동 여,candidate,1
2026-05-31,food,수원,1박2일 여행지 가보정 - 수원위즈파크 좋았,candidate,1
2026-05-31,food,수원,1시간 당진 5일장부터 면천읍성까지 디저트 맛집,cafe,1
2026-05-31,food,수원,가성비베이커리,cafe,1
2026-05-31,food,수원,가성비와 감성을 동시에 잡은 감성커피,cafe,1
2026-05-31,food,수원,감성커피,cafe,1
2026-05-31,food,수원,게이샤커피,cafe,1
2026-05-31,food,수원,계화정 계화정 식당,restaurant,1
2026-05-31,food,수원,광교 경양식 맛집 이집트경양식 위치,restaurant,1
2026-05-31,food,수원,광교 경양식 맛집 이집트경양식 클립,restaurant,1
2026-05-31,food,수원,광교갤러리,attraction,1
2026-05-31,food,수원,광교갤러리아백화점디저트,attraction,1
2026-05-31,food,수원,광교갤러리아백화점디저트 백미당 갤러리,attraction,1
2026-05-31,food,수원,광교갤러리아백화점디저트 백미당 갤러리아백화점,attraction,1
2026-05-31,food,수원,광교중앙역,candidate,1
2026-05-31,food,수원,광교중앙역 아브뉴프랑 냉동삼겹살 맛집 잠수교,restaurant,1
2026-05-31,food,수원,광교호수공원,travel_spot,3
2026-05-31,food,수원,깔끔한,candidate,1
2026-05-31,food,수원,끝판왕,candidate,1
2026-05-31,food,수원,다녀온,candidate,1
2026-05-31,food,수원,단체모임하기,candidate,1
2026-05-31,food,수원,닭장맥주,candidate,1
2026-05-31,food,수원,당일치기 여행 다음에 또 놀러와야지,candidate,1
2026-05-31,food,수원,당일치기 여행 행궁동에 가보고 싶어서 수원,candidate,1
2026-05-31,food,수원,돼지국밥 맛집 이다 보양 얼큰 고사리 찹쌀누,restaurant,1
2026-05-31,food,수원,디저트 맛집 청23 청이삼 수원 타임빌라스점,cafe,1
2026-05-31,food,수원,또간집,candidate,1
2026-05-31,food,수원,또또또간집,candidate,1
2026-05-31,food,수원,또또또간집 행궁동 맛집 로우파이브,restaurant,1
2026-05-31,food,수원,럼 핫한 열기로 안주 퀄리티가 웬만한 전문 식당,restaurant,1
2026-05-31,food,수원,로 찾아왔나봐요 점심 조금 지난 시간인데도 식당,restaurant,1
2026-05-31,food,수원,마장동김씨,candidate,1
2026-05-31,food,수원,막국수,candidate,1
2026-05-31,food,수원,막국수 맛집 대궐막국수 오목천동 4번 간 찐,restaurant,1
2026-05-31,food,수원,망포동,candidate,1
2026-05-31,food,수원,망포동 부먹인데 바삭바삭해 탕수육 맛집 금화,restaurant,1
2026-05-31,food,수원,망포동에서 진짜 맛있는 중식당이나 탕수육 맛,restaurant,1
2026-05-31,food,수원,망포역,candidate,1
2026-05-31,food,수원,매콤한,candidate,1
2026-05-31,food,수원,명태랑,candidate,1
2026-05-31,food,수원,명태랑 류명호 본점 내돈내산 명태조림 맛있네,candidate,1
2026-05-31,food,수원,삼겹살,candidate,1
2026-05-31,food,수원,삼겹살 맛집 수원역 가성비 좋은 부추삼겹살,restaurant,1
2026-05-31,food,수원,삼겹살 맛집 수원역 삼겹살 맛집 부추삼겹살,restaurant,1
2026-05-31,food,수원,샤브온리원,candidate,1
2026-05-31,food,수원,서울 동대문 블루리본 카레 맛집 레스토랑,restaurant,1
2026-05-31,food,수원,수원 인계동 느좋카페 내돈내산 넓고 커피,cafe,1
2026-05-31,food,수원,수제버거 맛집 크레이지버거 두툼한 패티가 맛,restaurant,1
2026-05-31,food,수원,술집,restaurant,1
2026-05-31,food,수원,술집 수원역 분위기 좋은 가성비 끝판왕 수원,restaurant,1
2026-05-31,food,수원,스타필드,candidate,2
2026-05-31,food,수원,스타필드 방문 후 최고의 식사를 원하신다면,candidate,1
2026-05-31,food,수원,신동 카페거리 맛집 인 쿄와동에 다녀왔어요,cafe,1
2026-05-31,food,수원,신차이,candidate,1
2026-05-31,food,수원,신차이 AK플라자에서 찾은 수원역 중국집 분,candidate,1
2026-05-31,food,수원,아기의자있는식당,restaurant,1
2026-05-31,food,수원,아디저트 수원광교디저트 백미당 갤러리,attraction,1
2026-05-31,food,수원,아백화점 광교점 광교갤러리아 맛집 광교갤러리,attraction,1
2026-05-31,food,수원,아백화점 광교점은요 1 광교갤러리,attraction,1
2026-05-31,food,수원,안주일체,candidate,1
2026-05-31,food,수원,역 근처 야장 맛집 을 찾는다면 팔딱오리,restaurant,1
2026-05-31,food,수원,영통,candidate,1
2026-05-31,food,수원,영통 맛집 깡우동 영통본점 내돈내산 리뷰+주,restaurant,1
2026-05-31,food,수원,영통식당,restaurant,1
2026-05-31,food,수원,영통역,candidate,1
2026-05-31,food,수원,영통점 하남 스타필드점 총 8개의 매장이 있,candidate,1
2026-05-31,food,수원,우만동,candidate,1
2026-05-31,food,수원,우만동 주모 여기 막걸리 주시오 외치게 되는,candidate,1
2026-05-31,food,수원,이 나있는곳인거 같았답니다 1 인계동 점심 맛집,restaurant,1
2026-05-31,food,수원,이라기보다는 어릴 때 시장,travel_spot,1
2026-05-31,food,수원,이라는 노팅힐 베이커리,cafe,1
2026-05-31,food,수원,이의동,candidate,1
2026-05-31,food,수원,인계동,candidate,5
2026-05-31,food,수원,인계동 느좋카페 내돈내산 넓고 커피 찐맛도리,cafe,1
2026-05-31,food,수원,인계동 맛집 - 마장동김씨 수원인계점 수원시,restaurant,1
2026-05-31,food,수원,인계동 맛집 로마경양식 전통 돈까스 함박스테,restaurant,1
2026-05-31,food,수원,인계동 맛집 수원 경양식 맛집을 찾고,restaurant,1
2026-05-31,food,수원,인계동 점심 맛집 쌀국수 포레스트오늘숲,restaurant,1
2026-05-31,food,수원,인계동 한정식 맛집 이교수 한정식,restaurant,1
2026-05-31,food,수원,인계점,candidate,1
2026-05-31,food,수원,인상적이었던,candidate,1
2026-05-31,food,수원,임 20 20 라스트 오더 외부 모습 광교 카페,cafe,1
2026-05-31,food,수원,입니다 수원 망포동에서 진짜 맛있는 중식당,restaurant,1
2026-05-31,food,수원,장안문,candidate,1
2026-05-31,food,수원,점 총 8개의 매장이 있다고 합니다 동대문 맛집,restaurant,1
2026-05-31,food,수원,점심,candidate,1
2026-05-31,food,수원,정자동,candidate,1
2026-05-31,food,수원,정자동 가성면돈 아내랑 돈까스 오픈런 진짜,candidate,1
2026-05-31,food,수원,정자동 근처에서 연인이랑 이색적인 재미와 함,candidate,1
2026-05-31,food,수원,정지영 커피,cafe,1
2026-05-31,food,수원,정지영커피,cafe,1
2026-05-31,food,수원,조개와 너무 재밌어보였습니다 07 광교호수공원,travel_spot,1
2026-05-31,food,수원,주말 점심 맛있게 매콤한 수원닭갈비 식당,restaurant,1
2026-05-31,food,수원,찾은,candidate,2
2026-05-31,food,수원,청이삼,candidate,1
2026-05-31,food,수원,커피,cafe,1
2026-05-31,food,수원,커피 패터슨 커피,cafe,1
2026-05-31,food,수원,커피 패터슨 커피 행궁동 감성 제대로 느껴지,cafe,1
2026-05-31,food,수원,코스,candidate,1
2026-05-31,food,수원,코스요리,candidate,1
2026-05-31,food,수원,타임빌라스 갔다가 평소 시간이 저녁 7시쯤이,candidate,1
2026-05-31,food,수원,타임빌라스 디저트 맛집 청23 청이삼 과일산,cafe,1
2026-05-31,food,수원,타임빌라스점,candidate,1
2026-05-31,food,수원,파란대문,candidate,1
2026-05-31,food,수원,팔달구,candidate,1
2026-05-31,food,수원,팔달구 일본허니문 현명하게 대처하기 다양한,candidate,1
2026-05-31,food,수원,패터슨커피,cafe,1
2026-05-31,food,수원,한라면옥,candidate,1
2026-05-31,food,수원,핫플 레이스,candidate,1
2026-05-31,food,수원,행궁,candidate,1
2026-05-31,food,수원,행궁 행궁동 오픈런 필수 야장 냉삼 맛집 추,restaurant,1
2026-05-31,food,수원,행궁동,candidate,7
2026-05-31,food,수원,행궁동 맛집 맛을 즐길 수 있는 쿼터스트리트,restaurant,1
2026-05-31,food,수원,행궁동 맛집 분위기에 취하고 맛에 반하는 오,restaurant,1
2026-05-31,food,수원,행궁동 여행 갑자기 들어오게 된 카페 디저트,cafe,1
2026-05-31,food,수원,행궁동빙수 카페딩동 호텔,cafe,1
2026-05-31,food,수원,행궁동에서 점심 먹고 카페 어디 갈지 찾아보,cafe,1
2026-05-31,food,수원,행궁동커피,cafe,1
2026-05-31,food,수원,행리단길을 걷다 보면 늘 사람들로 북적이는,candidate,1
2026-05-31,food,수원,헤올커피,cafe,1
2026-05-31,food,수원,호매실,candidate,1
2026-05-31,food,수원,호매실 소고기 맛집 에 다녀왔습니다 호매실,restaurant,1
2026-05-31,food,수원,호매실 카페 가성비와 감성을 동시에 잡은 감,cafe,1
2026-05-31,food,수원,화서역,candidate,1
2026-05-31,food,수원,화성행궁,candidate,1
2026-05-31,food,수원,화성행궁 행차시간 10월 11일,candidate,1
2026-05-31,food,수원,흑돼지,candidate,1
2026-05-31,food,수원,흑돼지 맛집 돈꿀꺽 우리집 주변에 사장님 귀,restaurant,1
2026-05-31,food,수원,AK맛집,restaurant,1
2026-05-31,food,수원,PEAK,candidate,1
2026-05-31,food,인천,1층에서 먹거나 별로 없는 배달식당,restaurant,1
2026-05-31,food,인천,30년 전통 인천 부평시장 떡집 호박인절미 맛집,restaurant,1
2026-05-31,food,인천,3인이 배불리 인천서구 맛집,restaurant,1
2026-05-31,food,인천,5성급,candidate,1
2026-05-31,food,인천,5성급 호텔 네스트호텔,travel_spot,1
2026-05-31,food,인천,5성급호텔,travel_spot,1
2026-05-31,food,인천,5월일상 진짜 인천 서구의 자랑 만두 맛집,restaurant,1
2026-05-31,food,인천,6월 가볼만한곳 인천대공원,travel_spot,1
2026-05-31,food,인천,가든파티,candidate,1
2026-05-31,food,인천,가볼만한 장미명소 계양산 장미원 실시간 풍경,candidate,1
2026-05-31,food,인천,가볼만한 장미명소 계양산 장미원 실시간개화상,candidate,1
2026-05-31,food,인천,거주자라면 대중교통으로 충분히 당일치기 가능,candidate,1
2026-05-31,food,인천,게장,candidate,1
2026-05-31,food,인천,계양,candidate,1
2026-05-31,food,인천,계양 분위기 자연뷰 맛집 카페 오디와이 커피,cafe,1
2026-05-31,food,인천,계양산,candidate,1
2026-05-31,food,인천,계양산 맛집 함금옥통큰손쭈꾸미마을 불향 가득,restaurant,1
2026-05-31,food,인천,고수찜닭,candidate,1
2026-05-31,food,인천,구송도,candidate,1
2026-05-31,food,인천,구송도 맛집 부모님 생각나는 보양식 돌솥해물,restaurant,1
2026-05-31,food,인천,구송도 맛집 송도돌솥해물누룽지탕 점심 을 드,restaurant,1
2026-05-31,food,인천,구월동,candidate,1
2026-05-31,food,인천,구월동 샤브샤브 청첩장 모임 식당,restaurant,1
2026-05-31,food,인천,구월동 설렁탕 맛집 설농가 내돈내산 솔직 후,restaurant,1
2026-05-31,food,인천,구월동에 위치해 있어 접근성이 좋습니다 주변,candidate,1
2026-05-31,food,인천,국내호텔,travel_spot,1
2026-05-31,food,인천,국립인천해양박물관,attraction,1
2026-05-31,food,인천,근처에 배달되는 곳도 별로 없어서 그냥 호텔,travel_spot,1
2026-05-31,food,인천,기록 서울보다 10배는 힙한 찐힙 동인천 맛집,restaurant,1
2026-05-31,food,인천,나온,candidate,1
2026-05-31,food,인천,내돈내산 으로 작성한 솔직한 축제,attraction,1
2026-05-31,food,인천,내돈내산맛집 송주불냉면 계산점 2단계 도전,restaurant,1
2026-05-31,food,인천,노량진수산시장,travel_spot,1
2026-05-31,food,인천,논현동 맛집 킨지 데이트 하기 좋은 애견동반,restaurant,1
2026-05-31,food,인천,논현동에서 분위기 좋고 맛까지 제대로 잡은,candidate,1
2026-05-31,food,인천,더맛있는족발보쌈,candidate,1
2026-05-31,food,인천,동인천,candidate,2
2026-05-31,food,인천,동인천 빈티지 보물찾기 오슬로우 마켓 축제,attraction,1
2026-05-31,food,인천,로컬,candidate,1
2026-05-31,food,인천,롯데백화점,candidate,1
2026-05-31,food,인천,롯데백화점 5월 6월 팝업,popup,1
2026-05-31,food,인천,루브르박물관,attraction,1
2026-05-31,food,인천,마라공방 마라탕 맛집 시민공원,restaurant,1
2026-05-31,food,인천,맛있는,candidate,1
2026-05-31,food,인천,망부석,candidate,1
2026-05-31,food,인천,맥주,candidate,1
2026-05-31,food,인천,모래내시장,travel_spot,1
2026-05-31,food,인천,목 토 13 45 3일차 이온몰 쇼핑 핫플 카페,cafe,1
2026-05-31,food,인천,목구멍,candidate,1
2026-05-31,food,인천,무이도 쉐라톤그랜드 인천호텔,travel_spot,1
2026-05-31,food,인천,미추홀구,candidate,1
2026-05-31,food,인천,미추홀구 맛집 풍년미가 게장정식 주안직영점,restaurant,1
2026-05-31,food,인천,베이커리,cafe,1
2026-05-31,food,인천,변신연습전시,attraction,1
2026-05-31,food,인천,보루,candidate,1
2026-05-31,food,인천,부평,candidate,2
2026-05-31,food,인천,부평 비 오는 날 생각나서 다녀온 부평 소머,candidate,1
2026-05-31,food,인천,부평 산곡역 근처 청천동 안주 맛집 땅콩술방,restaurant,1
2026-05-31,food,인천,부평구,candidate,1
2026-05-31,food,인천,부평구 가성비와 맛까지 좋은 부평역 맛집 추,restaurant,1
2026-05-31,food,인천,부평구 시장로12번길 30 2층,travel_spot,1
2026-05-31,food,인천,부평구에서 부평역 맛집 이나 가성비와 맛까지,restaurant,1
2026-05-31,food,인천,부평시장,travel_spot,1
2026-05-31,food,인천,부평시장 떡집 호박인절미 맛집 풍년떡집 30,restaurant,1
2026-05-31,food,인천,부평시장 떡집 호박인절미 맛집 풍년떡집 강화,restaurant,1
2026-05-31,food,인천,빈티지 보물찾기 오슬로우 마켓 축제,attraction,1
2026-05-31,food,인천,삼교리동치미막국수,candidate,1
2026-05-31,food,인천,상견례식당,restaurant,1
2026-05-31,food,인천,서구,candidate,2
2026-05-31,food,인천,서구 가정동 곱창 맛집 루원시티 만복래 한우,restaurant,1
2026-05-31,food,인천,서구 가정동 루원시티에 위치한 곱창 맛집 만,restaurant,1
2026-05-31,food,인천,서구 곱창 맛집 을 찾다가 방문하게 되었는데,restaurant,1
2026-05-31,food,인천,서구 담지로86번길 5-5 1층,candidate,1
2026-05-31,food,인천,서구 맛집 술집 빨간맛포차,restaurant,1
2026-05-31,food,인천,서구에서 찾은 최고의 맛집 내고향삼천포 에,restaurant,1
2026-05-31,food,인천,서구의 자랑 만두 맛집 입니다 사장님 앞으로,restaurant,1
2026-05-31,food,인천,서구청,candidate,1
2026-05-31,food,인천,서구청 맛집 삼대째손두부 보쌈정식부터 들깨순,restaurant,1
2026-05-31,food,인천,서구청 인근에 위치하고 있어 접근성이 좋은,candidate,1
2026-05-31,food,인천,서울 종로 병천유황오리 본점,candidate,1
2026-05-31,food,인천,셀프바 있는 1인 주문 가능 송도 명태조림 맛집,restaurant,1
2026-05-31,food,인천,소래포구,candidate,1
2026-05-31,food,인천,소래포구 꽃게 축제,attraction,1
2026-05-31,food,인천,소래포구 꽃게 축제 수인분당선 타고 편하게,attraction,1
2026-05-31,food,인천,송도 달빛축제공원,attraction,1
2026-05-31,food,인천,송도 맛집 녹돼야지를 방문했어요 관련 리뷰,restaurant,1
2026-05-31,food,인천,송도 맛집 오픈 이벤트로 가성비까지 잡은 명,restaurant,1
2026-05-31,food,인천,송도 맛집 임파스토 양식 맛집 임파스토 리뷰,restaurant,1
2026-05-31,food,인천,송도 초코바게트 맛집 인증이였습니다,restaurant,1
2026-05-31,food,인천,송도 카페 송도 꾸덕 초코바게트 맛집 찾았다,cafe,1
2026-05-31,food,인천,송도 케이크 맛집 밀우 mealwoo 푸드소,restaurant,1
2026-05-31,food,인천,송도달빛축제공원,attraction,1
2026-05-31,food,인천,송도동,candidate,1
2026-05-31,food,인천,송도동 센트럴파크 와인 맛집 내돈내산 솔직후,restaurant,1
2026-05-31,food,인천,송도상견례식당,restaurant,1
2026-05-31,food,인천,송도에서 유명한 케이크 맛집 카페를 소개해,cafe,1
2026-05-31,food,인천,송림동 맛집 정정아식당,restaurant,1
2026-05-31,food,인천,술집,restaurant,1
2026-05-31,food,인천,술집 차이나타운 꼭 가봐야 할 곳 0순,restaurant,1
2026-05-31,food,인천,쉐라톤그랜드,candidate,1
2026-05-31,food,인천,식당 청관 청관 옆에 식당,restaurant,1
2026-05-31,food,인천,신승반점,candidate,1
2026-05-31,food,인천,신포국제시장,travel_spot,1
2026-05-31,food,인천,신포동,candidate,1
2026-05-31,food,인천,신포동 회식하기 좋은 회 맛집 나기문수산 내,restaurant,1
2026-05-31,food,인천,신포로데오,candidate,1
2026-05-31,food,인천,아라누리도서관,candidate,1
2026-05-31,food,인천,아라누리도서관 방문,candidate,1
2026-05-31,food,인천,아벨라움,candidate,1
2026-05-31,food,인천,아트플랫폼 전시,attraction,1
2026-05-31,food,인천,연수구,candidate,1
2026-05-31,food,인천,연수구 맛집 양꼬치 무한리필,restaurant,1
2026-05-31,food,인천,연수구 송도과학로16번길 33-4 D동 1층,candidate,2
2026-05-31,food,인천,연종도 이렇게 방문했어요 그런데 방문했던 식당,restaurant,1
2026-05-31,food,인천,영종도,candidate,7
2026-05-31,food,인천,영종도 가볼만한곳 인스파이어 리조트,travel_spot,1
2026-05-31,food,인천,영종도 가볼만한곳 인스파이어 리조트 오아시스,travel_spot,1
2026-05-31,food,인천,영종도 구읍뱃터 맛집 & 숙소 내돈내산,restaurant,1
2026-05-31,food,인천,영종도 베이글 맛집 바다 보며 즐기는 엉클베,restaurant,1
2026-05-31,food,인천,영종도 베이직 2시간 보정본까지 받은 시점에,candidate,1
2026-05-31,food,인천,영종도 빨간거짱구네 본점 낙지 + 고기 +,restaurant,1
2026-05-31,food,인천,영종도 중산동 맛집 니나노본갈비 사탕도 준비,restaurant,1
2026-05-31,food,인천,영종도 최고의 호캉스 아이들과 가도 좋을 인,candidate,1
2026-05-31,food,인천,영종도 호텔 인천 5성급 호텔 네스트호텔,travel_spot,1
2026-05-31,food,인천,영종도식당,restaurant,1
2026-05-31,food,인천,영종도호텔,travel_spot,1
2026-05-31,food,인천,오디와이 커피,cafe,1
2026-05-31,food,인천,오디와이커피,cafe,1
2026-05-31,food,인천,오르세미술관,attraction,1
2026-05-31,food,인천,오빠집에서 뒹굴거리며 놀다가 저녁으로 임성근,candidate,1
2026-05-31,food,인천,오슬로우 마켓 동인천 고유의 레트로한 분위기,candidate,1
2026-05-31,food,인천,오아시스 리조트,travel_spot,1
2026-05-31,food,인천,옥련동,candidate,2
2026-05-31,food,인천,옥련동 맛집 백소정 조합으로 든든한 점심 식,restaurant,1
2026-05-31,food,인천,옥련동 윤가네 칼국수 해장으로 최고 거,candidate,1
2026-05-31,food,인천,왕산 해수욕장 맛집 찾는 분들도 많이 방문하,restaurant,1
2026-05-31,food,인천,용현동,candidate,1
2026-05-31,food,인천,용현동 맛집 인하대학교후문 가성비 한식집 맛,restaurant,1
2026-05-31,food,인천,운서역 가볼만한곳,candidate,1
2026-05-31,food,인천,월미도,candidate,2
2026-05-31,food,인천,월미도 차이나타운 송도 여행,candidate,1
2026-05-31,food,인천,월미도를 총평 서울 근교 당일치기 여행지를,candidate,1
2026-05-31,food,인천,월미바다열차,restaurant,1
2026-05-31,food,인천,위치해 있어 접근성이 좋습니다 주변에 여러 식당,restaurant,1
2026-05-31,food,인천,을왕리식당,restaurant,1
2026-05-31,food,인천,이도참치,candidate,1
2026-05-31,food,인천,이라고 해서 기대를 하였는데요 기대는,candidate,1
